"","station_id","stationname","daytype","rides","date"
"392369",40390,"Forest Park","A",1360,2002-12-21
"392414",40390,"Forest Park","W",3757,2015-08-04
"392485",40390,"Forest Park","W",4033,2004-09-27
"392529",40390,"Forest Park","U",1810,2011-09-04
"392605",40390,"Forest Park","W",3841,2014-11-14
"392806",40390,"Forest Park","U",773,2001-01-28
"392834",40390,"Forest Park","W",4408,2008-07-17
"392985",40390,"Forest Park","W",3762,2003-07-09
"393211",40390,"Forest Park","A",1581,2001-09-08
"393240",40390,"Forest Park","W",4083,2013-09-26
"393341",40390,"Forest Park","W",3695,2006-05-11
"393432",40390,"Forest Park","U",1132,2015-03-01
"393601",40390,"Forest Park","W",3600,2016-07-07
"393777",40390,"Forest Park","W",3712,2002-05-09
"393919",40390,"Forest Park","U",1555,2011-09-05
"394103",40390,"Forest Park","U",1141,2008-05-11
"394104",40390,"Forest Park","W",2534,2007-12-31
"394295",40390,"Forest Park","W",3515,2012-01-13
"394440",40390,"Forest Park","U",960,2003-12-14
"394442",40390,"Forest Park","W",3812,2016-10-12
"394481",40390,"Forest Park","W",4307,2005-06-29
"394579",40390,"Forest Park","W",3728,2001-06-19
"394899",40390,"Forest Park","W",3689,2002-08-05
"394988",40390,"Forest Park","W",4370,2008-06-17
"395415",40390,"Forest Park","W",3920,2007-07-10
"395686",40390,"Forest Park","W",3933,2006-10-02
"395722",40390,"Forest Park","W",3701,2014-12-09
"395748",40390,"Forest Park","U",1894,2014-08-03
"396021",40390,"Forest Park","W",3939,2015-10-05
"396228",40390,"Forest Park","W",3798,2002-08-30
"396360",40390,"Forest Park","U",877,2001-04-29
"396412",40390,"Forest Park","U",1306,2001-06-24
"396638",40390,"Forest Park","U",1423,2008-04-06
"396717",40390,"Forest Park","W",3602,2011-02-01
"396724",40390,"Forest Park","W",3625,2011-11-23
"396768",40390,"Forest Park","U",1154,2011-03-27
"396833",40390,"Forest Park","W",3786,2005-03-08
"396973",40390,"Forest Park","A",1468,2013-01-05
"397011",40390,"Forest Park","W",3464,2005-12-21
"397322",40390,"Forest Park","W",2909,2017-11-22
"397437",40390,"Forest Park","A",2095,2005-06-11
"397765",40390,"Forest Park","W",3898,2012-02-21
"397870",40390,"Forest Park","U",1146,2007-08-19
"397881",40390,"Forest Park","A",1798,2013-11-16
"398056",40390,"Forest Park","W",4078,2004-11-17
"398091",40390,"Forest Park","W",3498,2002-03-25
"398097",40390,"Forest Park","W",4286,2008-10-24
"398149",40390,"Forest Park","W",4079,2003-11-06
"398183",40390,"Forest Park","U",1087,2003-09-21
"398214",40390,"Forest Park","W",4175,2014-09-05
"398292",40390,"Forest Park","A",2515,2014-06-14
"398395",40390,"Forest Park","A",1935,2008-05-10
"398440",40390,"Forest Park","U",1249,2007-10-14
"398878",40390,"Forest Park","W",3937,2016-06-02
"398910",40390,"Forest Park","W",3524,2001-03-27
"398938",40390,"Forest Park","W",3132,2011-10-10
"399189",40390,"Forest Park","W",4867,2008-09-17
"399255",40390,"Forest Park","W",3851,2007-03-19
"399479",40390,"Forest Park","W",4250,2007-08-29
"399647",40390,"Forest Park","U",1145,2004-07-11
"399706",40390,"Forest Park","W",4189,2012-10-12
"400067",40390,"Forest Park","W",4173,2009-08-31
"400161",40390,"Forest Park","U",935,2007-01-28
"400184",40390,"Forest Park","A",1500,2004-03-20
"400320",40390,"Forest Park","A",1658,2007-03-10
"400423",40390,"Forest Park","W",3783,2001-11-02
"400594",40390,"Forest Park","A",2011,2011-09-10
"400631",40390,"Forest Park","W",3903,2011-10-28
"400706",40390,"Forest Park","W",4263,2007-09-14
"400708",40390,"Forest Park","A",1673,2004-08-07
"400811",40390,"Forest Park","W",3824,2012-04-16
"400942",40390,"Forest Park","W",3911,2014-08-26
"401021",40390,"Forest Park","W",3676,2005-08-16
"401419",40390,"Forest Park","A",1480,2008-03-08
"401450",40390,"Forest Park","W",3382,2017-02-28
"401481",40390,"Forest Park","W",3746,2004-07-21
"401525",40390,"Forest Park","W",3294,2017-01-10
"401686",40390,"Forest Park","W",4337,2008-12-04
"401876",40390,"Forest Park","A",1890,2004-07-17
"401896",40390,"Forest Park","W",3718,2001-02-14
"402060",40390,"Forest Park","W",3868,2006-08-22
"402085",40390,"Forest Park","W",4419,2012-10-16
"402266",40390,"Forest Park","W",3910,2013-02-05
"402524",40390,"Forest Park","U",939,2002-02-24
"402723",40390,"Forest Park","A",1753,2001-07-14
"402862",40390,"Forest Park","U",2484,2012-06-24
"403024",40390,"Forest Park","W",3560,2001-01-26
"403033",40390,"Forest Park","U",925,2001-10-21
"403083",40390,"Forest Park","W",3901,2013-08-21
"403236",40390,"Forest Park","W",3463,2010-03-22
"403532",40390,"Forest Park","W",3943,2006-04-19
"403585",40390,"Forest Park","A",1431,2001-11-10
"403652",40390,"Forest Park","W",3531,2017-06-14
"403724",40390,"Forest Park","U",1245,2004-07-25
"403828",40390,"Forest Park","U",1470,2015-04-19
"403851",40390,"Forest Park","A",1154,2001-02-03
"403855",40390,"Forest Park","W",4661,2015-06-18
"403926",40390,"Forest Park","W",3425,2017-02-17
"404019",40390,"Forest Park","W",3565,2014-02-26
"404086",40390,"Forest Park","W",3624,2005-03-28
"404099",40390,"Forest Park","W",3833,2002-11-21
"404394",40390,"Forest Park","W",3695,2005-01-18
"404429",40390,"Forest Park","W",4025,2013-07-24
"404486",40390,"Forest Park","W",3590,2017-05-22
"404540",40390,"Forest Park","U",2037,2004-06-27
"404769",40390,"Forest Park","W",4302,2012-06-27
"405145",40390,"Forest Park","A",1895,2007-09-22
"405502",40390,"Forest Park","W",3707,2001-05-22
"405644",40390,"Forest Park","W",4102,2012-12-12
"405821",40390,"Forest Park","W",3561,2007-02-16
"405828",40390,"Forest Park","U",975,2003-05-18
"406078",40390,"Forest Park","A",1858,2015-10-03
"406222",40390,"Forest Park","W",3987,2012-12-13
"406359",40390,"Forest Park","W",3959,2010-07-16
"406397",40390,"Forest Park","U",1090,2012-01-01
"406429",40390,"Forest Park","W",3294,2006-01-05
"406647",40390,"Forest Park","U",1903,2014-08-31
"406651",40390,"Forest Park","W",3919,2015-06-04
"406877",40390,"Forest Park","A",1657,2017-04-08
"406963",40390,"Forest Park","U",1197,2014-03-16
"406988",40390,"Forest Park","W",4145,2009-07-21
"407140",40390,"Forest Park","U",798,2007-02-04
"407173",40390,"Forest Park","W",3647,2007-11-21
"407235",40390,"Forest Park","W",3241,2015-11-11
"407460",40390,"Forest Park","W",4199,2011-10-03
"407586",40390,"Forest Park","W",3612,2002-06-04
"407742",40390,"Forest Park","W",3550,2003-05-19
"407745",40390,"Forest Park","U",992,2007-02-18
"408102",40390,"Forest Park","U",2226,2017-06-25
"408152",40390,"Forest Park","U",1080,2005-04-24
"408159",40390,"Forest Park","W",3803,2006-03-16
"408201",40390,"Forest Park","W",3564,2004-06-24
"408246",40390,"Forest Park","A",1747,2004-12-04
"408282",40390,"Forest Park","W",4128,2005-10-03
"408476",40390,"Forest Park","W",4580,2011-08-05
"408589",40390,"Forest Park","W",3719,2017-06-02
"408590",40390,"Forest Park","W",3356,2017-02-27
"408724",40390,"Forest Park","W",3681,2011-03-22
"409030",40390,"Forest Park","A",2079,2016-09-24
"409528",40390,"Forest Park","W",4184,2006-10-04
"409882",40390,"Forest Park","A",1409,2010-01-16
"410040",40390,"Forest Park","A",1192,2017-01-07
"410111",40390,"Forest Park","W",4152,2005-10-19
"410721",40390,"Forest Park","W",3788,2014-12-11
"410974",40390,"Forest Park","W",3933,2005-09-19
"411152",40390,"Forest Park","U",1236,2014-04-13
"411248",40390,"Forest Park","W",3760,2005-04-04
"411497",40390,"Forest Park","W",3922,2012-04-02
"411544",40390,"Forest Park","U",1868,2015-08-02
"411945",40390,"Forest Park","W",4144,2011-10-13
"412037",40390,"Forest Park","W",3731,2001-02-07
"412046",40390,"Forest Park","W",4021,2010-11-04
"412085",40390,"Forest Park","W",3905,2009-06-23
"412224",40390,"Forest Park","W",3930,2008-12-12
"412225",40390,"Forest Park","A",1876,2008-12-13
"412287",40390,"Forest Park","W",3925,2011-04-04
"412635",40390,"Forest Park","U",1056,2015-01-01
"412702",40390,"Forest Park","W",3771,2010-08-20
"412745",40390,"Forest Park","W",3935,2013-08-09
"412802",40390,"Forest Park","A",2038,2015-05-16
"413056",40390,"Forest Park","W",3803,2013-01-23
"413259",40390,"Forest Park","W",4292,2015-09-15
"413954",40390,"Forest Park","W",4134,2011-10-24
"413963",40390,"Forest Park","W",3990,2001-10-02
"413977",40390,"Forest Park","W",3250,2010-11-11
"414052",40390,"Forest Park","W",4079,2003-10-27
"414235",40390,"Forest Park","A",1353,2017-02-25
"414243",40390,"Forest Park","W",3518,2010-01-11
"414277",40390,"Forest Park","W",3878,2005-09-02
"414657",40390,"Forest Park","W",4099,2009-07-29
"414695",40390,"Forest Park","W",4547,2008-10-16
"414736",40390,"Forest Park","W",3809,2007-05-14
"414806",40390,"Forest Park","W",3535,2004-05-13
"414815",40390,"Forest Park","U",1436,2011-11-13
"415236",40390,"Forest Park","U",1471,2017-08-13
"415265",40390,"Forest Park","W",4023,2011-08-23
"415678",40390,"Forest Park","U",2373,2014-06-29
"415719",40390,"Forest Park","W",3517,2005-08-08
"415803",40390,"Forest Park","U",1445,2012-03-25
"415832",40390,"Forest Park","W",2303,2002-11-29
"415859",40390,"Forest Park","W",4012,2011-06-27
"416322",40390,"Forest Park","W",3865,2015-08-20
"416369",40390,"Forest Park","W",3974,2013-09-03
"416573",40390,"Forest Park","W",3726,2001-08-22
"416824",40390,"Forest Park","W",3670,2010-02-09
"416922",40390,"Forest Park","W",3566,2004-05-21
"416937",40390,"Forest Park","W",4059,2009-03-11
"416950",40390,"Forest Park","W",3701,2001-06-11
"416999",40390,"Forest Park","W",3710,2002-07-25
"417016",40390,"Forest Park","W",3836,2010-11-29
"417130",40390,"Forest Park","W",3652,2003-01-28
"417259",40390,"Forest Park","U",1430,2014-04-20
"417286",40390,"Forest Park","U",1426,2006-09-03
"417952",40390,"Forest Park","W",3452,2012-10-08
"418196",40390,"Forest Park","W",3817,2001-11-01
"418325",40390,"Forest Park","W",3930,2007-04-19
"418526",40390,"Forest Park","W",4186,2010-11-10
"418603",40390,"Forest Park","W",3996,2012-07-17
"418777",40390,"Forest Park","U",1228,2006-07-16
"419137",40390,"Forest Park","W",3992,2014-08-13
"419423",40390,"Forest Park","W",3995,2013-04-25
"419489",40390,"Forest Park","W",4036,2010-06-10
"419579",40390,"Forest Park","W",3411,2016-01-08
"419614",40390,"Forest Park","W",4061,2010-11-03
"419869",40390,"Forest Park","W",3524,2008-03-03
"419975",40390,"Forest Park","W",3818,2005-06-08
"420153",40390,"Forest Park","W",3890,2016-09-23
"420578",40390,"Forest Park","W",4056,2006-10-26
"420821",40390,"Forest Park","W",3778,2016-09-29
"421091",40390,"Forest Park","W",3829,2004-10-15
"421200",40390,"Forest Park","U",1192,2010-11-28
"421288",40390,"Forest Park","U",1289,2011-04-17
"421411",40390,"Forest Park","U",1350,2005-06-12
"421563",40390,"Forest Park","A",1795,2012-04-14
"421614",40390,"Forest Park","W",3922,2006-05-23
"422210",40390,"Forest Park","W",3929,2009-08-07
"422679",40390,"Forest Park","W",3910,2010-05-20
"422738",40390,"Forest Park","W",4117,2008-03-31
"423249",40390,"Forest Park","W",3872,2003-08-27
"423319",40390,"Forest Park","W",2524,2015-12-28
"423882",40390,"Forest Park","W",3650,2001-06-20
"423908",40390,"Forest Park","W",3771,2015-08-11
"424044",40390,"Forest Park","A",2076,2016-09-03
"424145",40390,"Forest Park","W",3820,2009-06-16
"424210",40390,"Forest Park","W",3677,2004-04-16
"424445",40390,"Forest Park","W",3789,2007-08-13
"424483",40390,"Forest Park","W",4168,2012-07-18
"424569",40390,"Forest Park","W",2429,2009-12-31
"424674",40390,"Forest Park","W",4156,2002-09-18
"424911",40390,"Forest Park","U",1910,2017-07-04
"424967",40390,"Forest Park","W",3921,2012-01-09
"425002",40390,"Forest Park","U",1808,2013-06-23
"425083",40390,"Forest Park","W",3851,2004-04-22
"425516",40390,"Forest Park","U",1052,2003-11-30
"425580",40390,"Forest Park","W",4099,2011-12-07
"425617",40390,"Forest Park","U",1505,2015-04-05
"425633",40390,"Forest Park","W",3822,2015-03-12
"425734",40390,"Forest Park","U",1527,2013-09-22
"425975",40390,"Forest Park","W",4406,2008-09-05
"425998",40390,"Forest Park","W",4235,2008-05-05
"426017",40390,"Forest Park","W",3816,2008-02-20
"426085",40390,"Forest Park","U",1455,2008-07-20
"426561",40390,"Forest Park","W",4106,2009-10-27
"426619",40390,"Forest Park","W",4009,2013-04-08
"426639",40390,"Forest Park","A",1762,2010-06-05
"426689",40390,"Forest Park","A",1233,2001-05-26
"426908",40390,"Forest Park","W",3705,2007-03-27
"427040",40390,"Forest Park","U",1241,2015-12-27
"427142",40390,"Forest Park","W",3736,2005-05-12
"427157",40390,"Forest Park","W",4175,2009-10-21
"427902",40390,"Forest Park","W",3747,2005-01-13
"427951",40390,"Forest Park","U",1343,2013-05-12
"427969",40390,"Forest Park","W",2056,2015-12-24
"428056",40390,"Forest Park","W",4062,2012-07-10
"428062",40390,"Forest Park","W",3790,2005-01-25
"428415",40390,"Forest Park","W",3866,2007-06-04
"428640",40390,"Forest Park","A",1735,2013-12-28
"428643",40390,"Forest Park","W",3902,2002-06-19
"428749",40390,"Forest Park","U",1601,2011-07-31
"428879",40390,"Forest Park","A",2002,2015-09-05
"428943",40390,"Forest Park","U",1089,2004-10-17
"429216",40390,"Forest Park","U",1842,2004-10-10
"429503",40390,"Forest Park","W",3684,2003-01-14
"429617",40390,"Forest Park","W",3743,2015-05-12
"429709",40390,"Forest Park","W",1865,2004-01-19
"430147",40390,"Forest Park","W",4035,2012-04-10
"430229",40390,"Forest Park","W",3542,2001-04-03
"430352",40390,"Forest Park","U",1264,2006-06-11
"430467",40390,"Forest Park","W",3670,2016-12-07
"430472",40390,"Forest Park","W",3696,2009-08-10
"430638",40390,"Forest Park","W",3732,2004-12-10
"430684",40390,"Forest Park","W",3747,2016-08-29
"431169",40390,"Forest Park","A",1145,2008-01-19
"431384",40390,"Forest Park","W",3592,2015-12-17
"431404",40390,"Forest Park","U",1389,2017-09-17
"431753",40390,"Forest Park","W",3745,2013-12-02
"431922",40390,"Forest Park","W",3235,2015-12-21
"432052",40390,"Forest Park","W",3800,2009-07-06
"432066",40390,"Forest Park","W",4096,2008-04-07
"432072",40390,"Forest Park","W",4182,2011-06-01
"432627",40390,"Forest Park","W",3764,2002-01-23
"432976",40390,"Forest Park","U",966,2005-03-20
"432994",40390,"Forest Park","U",1306,2012-03-11
"433432",40390,"Forest Park","U",1452,2008-09-28
"433436",40390,"Forest Park","U",1218,2006-09-04
"433520",40390,"Forest Park","W",3908,2012-03-08
"433555",40390,"Forest Park","W",3771,2002-08-13
"433578",40390,"Forest Park","U",1449,2001-07-08
"433807",40390,"Forest Park","U",1668,2011-06-12
"433918",40390,"Forest Park","U",1281,2015-12-13
"433941",40390,"Forest Park","W",3855,2002-05-31
"433984",40390,"Forest Park","W",3425,2017-01-30
"433995",40390,"Forest Park","W",3856,2004-06-02
"434138",40390,"Forest Park","W",4651,2008-06-10
"434158",40390,"Forest Park","W",5271,2007-06-29
"434243",40390,"Forest Park","W",3707,2006-08-11
"434364",40390,"Forest Park","W",3813,2014-06-17
"434577",40390,"Forest Park","A",2246,2017-01-21
"434662",40390,"Forest Park","A",2184,2012-09-08
"434673",40390,"Forest Park","W",3161,2010-02-12
"434839",40390,"Forest Park","W",3693,2005-07-12
"435083",40390,"Forest Park","U",1407,2015-11-08
"435334",40390,"Forest Park","U",1047,2007-01-14
"435413",40390,"Forest Park","W",3842,2006-04-07
"435423",40390,"Forest Park","W",3897,2015-05-14
"435639",40390,"Forest Park","W",4166,2009-09-22
"435663",40390,"Forest Park","U",1293,2006-07-30
"435842",40390,"Forest Park","W",3981,2007-04-23
"435861",40390,"Forest Park","W",3903,2010-08-04
"436005",40390,"Forest Park","W",3659,2001-01-22
"436276",40390,"Forest Park","A",2287,2007-10-06
"436559",40390,"Forest Park","W",4103,2006-05-04
"436902",40390,"Forest Park","A",2153,2012-05-19
"437028",40390,"Forest Park","W",4097,2009-05-20
"437372",40390,"Forest Park","A",2481,2014-08-02
"437426",40390,"Forest Park","W",2448,2015-01-07
"437766",40390,"Forest Park","A",1787,2004-10-02
"437871",40390,"Forest Park","W",3934,2013-03-12
"438248",40390,"Forest Park","W",3826,2005-07-19
"438252",40390,"Forest Park","W",3957,2005-05-24
"438272",40390,"Forest Park","W",3660,2005-08-03
"438301",40390,"Forest Park","U",980,2009-03-08
"438492",40390,"Forest Park","W",3954,2003-05-06
"438602",40390,"Forest Park","W",3603,2016-05-02
"438728",40390,"Forest Park","W",3453,2017-02-08
"438752",40390,"Forest Park","W",3941,2009-01-12
"439097",40390,"Forest Park","W",3589,2015-08-18
"439497",40390,"Forest Park","W",3579,2016-02-04
"439960",40390,"Forest Park","W",4718,2008-06-24
"440143",40390,"Forest Park","W",3876,2013-07-02
"440660",40390,"Forest Park","W",3928,2014-06-12
"440663",40390,"Forest Park","W",3934,2012-07-16
"440734",40390,"Forest Park","W",3836,2013-01-10
"441162",40390,"Forest Park","W",3883,2009-11-13
"441407",40390,"Forest Park","W",3581,2001-04-23
"441481",40390,"Forest Park","W",3902,2002-07-16
"441592",40390,"Forest Park","W",4020,2011-05-19
"441711",40390,"Forest Park","U",1435,2010-09-26
"441820",40390,"Forest Park","W",4004,2007-07-19
"442176",40390,"Forest Park","W",3961,2015-07-24
"442213",40390,"Forest Park","W",3130,2003-12-23
"442468",40390,"Forest Park","W",3650,2009-12-17
"442864",40390,"Forest Park","W",2128,2004-12-31
"442883",40390,"Forest Park","U",1084,2002-06-23
"442892",40390,"Forest Park","W",3890,2009-02-05
"442946",40390,"Forest Park","W",3596,2001-08-15
"443262",40390,"Forest Park","W",4095,2013-10-16
"443364",40390,"Forest Park","A",1935,2010-04-10
"443453",40390,"Forest Park","W",2134,2012-11-23
"444031",40390,"Forest Park","W",4089,2010-10-28
"444117",40390,"Forest Park","W",4468,2010-07-02
"444269",40390,"Forest Park","A",1521,2005-12-10
"444592",40390,"Forest Park","W",3320,2017-05-09
"444678",40390,"Forest Park","W",3561,2016-03-31
"444821",40390,"Forest Park","A",1633,2017-11-18
"445332",40390,"Forest Park","W",4098,2008-12-09
"445344",40390,"Forest Park","W",4111,2006-10-23
"445577",40390,"Forest Park","U",1061,2017-04-30
"445749",40390,"Forest Park","W",3904,2013-06-12
"446038",40390,"Forest Park","U",1096,2001-08-26
"446278",40390,"Forest Park","W",3726,2006-08-24
"446289",40390,"Forest Park","W",3824,2008-01-10
"446419",40390,"Forest Park","W",4307,2010-09-23
"446494",40390,"Forest Park","W",4091,2015-10-07
"446584",40390,"Forest Park","W",4365,2008-11-18
"446590",40390,"Forest Park","W",3894,2014-07-21
"446609",40390,"Forest Park","W",3737,2013-08-26
"446694",40390,"Forest Park","W",4104,2011-08-31
"446705",40390,"Forest Park","W",3605,2017-10-20
"446753",40390,"Forest Park","W",3611,2002-01-17
"446809",40390,"Forest Park","W",3761,2010-08-02
"446812",40390,"Forest Park","A",2288,2012-09-15
"446886",40390,"Forest Park","W",4005,2015-10-28
"447082",40390,"Forest Park","A",2079,2012-09-01
"447210",40390,"Forest Park","W",3920,2004-09-09
"447676",40390,"Forest Park","W",3702,2002-04-15
"448034",40390,"Forest Park","W",2601,2014-02-17
"448115",40390,"Forest Park","W",3423,2014-02-12
"448268",40390,"Forest Park","W",3753,2005-06-16
"448421",40390,"Forest Park","W",3592,2001-07-30
"448534",40390,"Forest Park","W",2591,2016-12-27
